-86
-86.6;-86.8;-86.8;-87.0;-86.8;-86.5;-86.6;-84.1;-87.3;-86.7;-86.7;-86.8;-86.7;-86.8;-86.8;-87.1;-87.2;-86.8;-86.9;-86.5;-86.9;-86.8;-87.1;-87.0;-86.6;-86.8;-86.5;-86.5;-86.5;-87.1;-86.6;-86.6;-86.9;-86.7;-86.6;-86.5;-86.7;-86.9;-86.9;-86.9;-86.8;-86.7;-86.6;-86.4;-86.9;-86.6;-87.0;-86.7;-86.8;-86.8;-87.0;-86.7;-86.5;-86.4;-87.2;-86.9;-86.6;-86.8;-86.6;-86.7;-86.8;-86.8;-86.9;-86.9;-86.9;-87.0;-87.0;-86.7;-86.4;-86.8;-86.8;-87.0;-86.6;-87.0;-86.6;-86.7;-86.5;-86.8;-87.2;-86.7;-86.7;-86.6;-87.1;-86.8;-87.3;-86.5;-86.9;-87.3;-86.8;-86.9;-86.8;-87.2;-86.5;-86.9;-86.6;-86.7;-86.8;-86.8;-86.9;-86.8;
-86.9;-86.8;-86.9;-86.6;-86.8;-86.9;-86.8;-86.7;-86.9;-86.7;-86.7;-86.6;-86.8;-86.7;-86.8;-86.6;-86.7;-86.5;-86.6;-86.8;-87.0;-87.0;-86.8;-86.7;-86.7;-86.9;-86.4;-86.5;-86.7;-86.7;-86.6;-86.8;-86.9;-86.4;-86.6;-86.6;-86.8;-86.9;-87.0;-86.7;-86.9;-87.1;-86.6;-86.5;-86.8;-87.1;-86.7;-86.6;-87.1;-87.0;-86.9;-86.7;-86.7;-86.8;-86.6;-87.0;-86.7;-86.5;-86.7;-86.5;-86.8;-86.8;-86.8;-86.6;-86.8;-86.9;-86.6;-86.8;-86.8;-86.7;-87.0;-86.8;-86.6;-86.9;-87.0;-87.0;-86.5;-86.7;-86.7;-86.5;-87.0;-87.2;-87.1;-86.8;-86.9;-86.8;-87.1;-86.7;-86.9;-86.7;-86.8;-86.9;-86.5;-86.8;-86.9;-86.9;-86.5;-86.9;-87.0;-87.0;
-86.8;-86.8;-86.6;-86.5;-86.4;-85.8;-86.7;-74.2;-86.3;-86.6;-86.9;-86.7;-87.0;-87.1;-86.8;-86.8;-86.8;-86.9;-86.8;-86.9;-86.6;-87.0;-86.6;-86.9;-87.1;-87.2;-86.6;-86.7;-86.4;-86.8;-86.6;-86.6;-87.0;-86.6;-86.8;-87.1;-87.0;-87.2;-86.6;-86.2;-87.0;-86.5;-86.5;-86.6;-86.9;-87.0;-86.7;-86.8;-87.1;-86.6;-86.7;-86.8;-86.9;-86.7;-86.7;-87.0;-87.0;-87.0;-86.8;-87.2;-86.9;-86.8;-86.9;-86.6;-87.0;-87.0;-86.6;-86.5;-87.2;-86.8;-86.7;-86.8;-86.6;-86.7;-86.8;-86.6;-86.7;-86.4;-87.0;-86.9;-86.8;-86.8;-86.7;-86.6;-86.7;-86.9;-86.6;-86.7;-86.9;-87.0;-87.0;-86.4;-86.8;-86.8;-86.8;-86.7;-86.9;-86.7;-86.8;-87.0;
-86.8;-86.8;-87.0;-86.7;-86.4;-86.7;-86.7;-86.1;-86.7;-86.8;-87.0;-86.6;-87.3;-86.7;-87.1;-86.7;-86.8;-87.0;-87.0;-87.0;-86.6;-86.9;-86.9;-87.3;-86.7;-86.4;-87.0;-86.7;-86.5;-86.4;-86.6;-86.7;-86.4;-87.0;-86.9;-87.1;-86.9;-86.5;-87.1;-86.7;-87.1;-87.0;-87.2;-86.5;-87.2;-86.8;-86.8;-87.0;-87.0;-86.7;-86.6;-87.0;-86.6;-87.0;-86.7;-86.6;-86.8;-86.4;-86.8;-86.4;-87.1;-86.8;-86.5;-86.9;-86.7;-86.9;-86.9;-86.5;-87.1;-86.7;-86.6;-86.8;-86.8;-86.7;-86.7;-86.6;-86.7;-86.8;-86.8;-86.8;-86.8;-87.1;-87.1;-86.4;-86.5;-86.8;-87.2;-86.8;-86.9;-86.7;-86.9;-86.9;-86.8;-86.9;-87.1;-86.4;-87.0;-87.2;-87.2;-86.9;
-86.9;-86.7;-86.9;-86.8;-86.5;-86.5;-86.6;-85.6;-86.8;-86.7;-86.8;-87.3;-87.0;-86.7;-87.1;-86.6;-86.7;-87.0;-86.7;-86.9;-86.8;-87.0;-86.8;-86.8;-87.1;-86.5;-86.8;-86.6;-86.8;-87.2;-86.5;-87.1;-87.0;-86.9;-87.1;-86.9;-86.5;-86.9;-87.1;-86.9;-86.5;-86.9;-87.0;-86.8;-86.8;-86.9;-86.8;-86.6;-87.0;-86.7;-86.9;-86.5;-86.7;-86.8;-86.9;-86.7;-86.9;-86.8;-87.0;-86.7;-86.4;-86.6;-86.6;-87.3;-87.3;-86.9;-86.7;-86.9;-86.9;-86.3;-86.8;-86.9;-86.7;-86.8;-86.8;-86.6;-87.0;-86.5;-86.5;-86.6;-86.5;-86.6;-87.0;-86.8;-86.5;-86.4;-86.9;-86.7;-86.8;-86.9;-86.7;-86.7;-86.7;-86.6;-86.7;-86.7;-86.8;-86.8;-86.8;-86.8;
-86.9;-86.8;-86.8;-86.4;-86.7;-86.9;-86.8;-86.5;-86.9;-86.8;-86.9;-86.8;-86.4;-87.0;-86.8;-86.9;-86.7;-87.0;-86.7;-86.9;-86.6;-86.9;-86.6;-86.8;-87.1;-86.5;-86.9;-86.8;-87.1;-86.5;-86.6;-87.0;-86.7;-86.7;-86.6;-87.0;-87.1;-86.8;-86.9;-86.9;-86.8;-86.8;-86.9;-86.8;-86.9;-86.9;-87.0;-87.0;-86.7;-86.5;-86.8;-86.5;-87.0;-86.8;-87.0;-86.8;-86.8;-86.7;-87.2;-86.8;-86.5;-87.0;-86.6;-86.7;-87.3;-86.7;-86.8;-87.0;-86.7;-86.8;-86.8;-86.6;-86.8;-86.6;-86.8;-86.9;-86.9;-86.6;-86.8;-86.7;-87.2;-86.7;-86.5;-86.7;-86.8;-86.8;-86.8;-86.8;-86.5;-86.6;-86.6;-87.0;-86.3;-86.6;-86.9;-87.0;-86.7;-86.7;-86.8;-86.7;
-86.6;-86.7;-86.9;-86.6;-86.8;-86.9;-87.2;-87.2;-86.9;-87.0;-86.5;-87.0;-87.0;-86.8;-86.8;-87.3;-86.9;-86.8;-87.0;-86.9;-86.6;-87.2;-87.0;-86.6;-86.7;-86.7;-86.8;-86.8;-86.8;-86.5;-87.4;-86.8;-86.9;-87.0;-87.1;-86.8;-86.9;-87.0;-86.7;-86.9;-86.9;-86.8;-86.6;-86.8;-86.9;-86.8;-86.3;-86.9;-86.6;-86.7;-86.7;-87.0;-87.0;-86.5;-86.7;-86.9;-86.8;-87.2;-87.0;-86.6;-86.7;-87.1;-86.9;-87.1;-86.7;-86.8;-86.6;-86.7;-87.0;-86.9;-86.9;-86.7;-86.6;-87.0;-86.9;-87.1;-86.8;-86.7;-86.6;-86.8;-87.0;-87.2;-87.0;-86.8;-87.0;-87.0;-86.7;-87.0;-87.2;-87.0;-86.9;-86.8;-86.5;-86.7;-87.0;-86.7;-87.0;-86.9;-86.8;-87.1;
-86.7;-87.0;-87.2;-87.2;-87.0;-86.6;-86.7;-84.0;-86.4;-86.8;-86.5;-86.8;-86.7;-87.0;-87.0;-86.6;-86.4;-86.6;-86.7;-86.6;-86.7;-86.9;-87.0;-86.8;-86.8;-86.9;-86.7;-86.4;-86.4;-87.1;-86.9;-86.9;-87.1;-87.1;-86.6;-87.3;-87.1;-86.4;-87.0;-86.8;-86.8;-86.7;-86.7;-86.8;-86.5;-86.7;-86.9;-86.8;-86.5;-86.8;-86.7;-87.0;-86.8;-86.7;-86.9;-86.6;-86.7;-86.8;-87.0;-87.1;-86.8;-86.9;-86.2;-86.9;-86.8;-87.0;-86.6;-87.2;-87.1;-86.9;-86.8;-86.9;-86.8;-86.7;-86.8;-86.6;-86.8;-86.5;-86.8;-86.6;-86.8;-86.8;-86.5;-86.8;-86.9;-86.7;-86.7;-86.8;-87.0;-86.4;-86.8;-87.0;-86.7;-86.6;-86.9;-86.5;-86.9;-87.2;-86.9;-87.0;
-86.5;-86.8;-86.8;-86.8;-86.5;-86.4;-86.5;-86.0;-87.0;-86.8;-87.1;-86.8;-86.3;-87.0;-86.6;-87.0;-86.8;-86.9;-86.9;-86.8;-86.7;-86.7;-87.0;-87.2;-86.8;-86.9;-86.8;-86.9;-86.8;-86.9;-87.2;-86.8;-87.0;-86.7;-86.8;-86.6;-86.5;-86.7;-86.5;-86.6;-87.0;-87.2;-86.9;-87.2;-86.8;-86.6;-86.4;-87.5;-86.8;-86.7;-86.4;-87.1;-86.9;-86.9;-86.5;-86.9;-87.2;-86.8;-86.9;-87.0;-87.1;-86.9;-86.6;-87.1;-86.7;-87.0;-86.9;-87.0;-86.7;-87.0;-86.8;-86.3;-87.2;-87.1;-86.6;-86.5;-87.1;-87.0;-86.8;-86.8;-86.9;-86.9;-86.7;-86.3;-86.9;-86.7;-86.9;-87.1;-86.6;-86.6;-86.9;-86.5;-87.0;-87.0;-86.8;-87.0;-86.7;-86.9;-86.6;-87.0;
-86.8;-86.9;-87.0;-86.6;-86.7;-86.5;-86.5;-84.2;-86.7;-86.7;-86.7;-86.7;-86.6;-86.9;-86.9;-86.6;-86.8;-86.8;-86.7;-86.9;-87.0;-86.7;-86.7;-86.7;-87.2;-86.9;-86.7;-86.6;-86.8;-86.5;-86.4;-86.6;-86.7;-87.0;-86.8;-87.0;-86.7;-86.6;-86.6;-87.1;-87.1;-86.8;-87.0;-86.8;-86.7;-86.4;-86.7;-86.5;-86.7;-86.5;-86.8;-86.9;-87.1;-86.8;-86.5;-86.9;-86.4;-86.5;-86.8;-86.7;-86.6;-86.7;-86.5;-86.7;-86.5;-86.5;-86.8;-86.8;-87.3;-86.8;-86.8;-86.7;-86.8;-86.8;-87.0;-86.7;-86.7;-87.2;-87.0;-87.3;-86.6;-86.7;-86.8;-87.1;-86.7;-86.7;-86.5;-86.9;-87.2;-86.7;-87.0;-86.8;-86.8;-87.1;-86.8;-86.7;-87.0;-87.0;-87.0;-86.6;
-86.6;-87.0;-86.7;-86.9;-86.8;-86.9;-86.4;-85.8;-86.7;-87.3;-86.8;-86.8;-86.9;-86.7;-87.1;-86.4;-86.6;-86.7;-86.8;-86.7;-86.8;-86.8;-87.0;-86.5;-86.6;-86.7;-86.7;-86.5;-86.1;-86.5;-86.6;-86.6;-86.6;-87.2;-87.0;-86.8;-86.8;-86.9;-86.7;-87.0;-87.0;-86.8;-86.9;-86.6;-86.9;-87.1;-86.7;-87.1;-86.6;-86.9;-87.0;-86.4;-87.0;-86.9;-86.6;-86.6;-86.9;-86.8;-86.8;-86.7;-86.9;-86.7;-86.6;-86.6;-87.3;-86.5;-86.7;-86.7;-87.4;-86.7;-86.9;-86.8;-86.9;-87.0;-87.1;-86.7;-86.8;-86.9;-86.8;-86.9;-86.9;-87.1;-86.7;-87.2;-87.0;-86.8;-86.8;-86.6;-87.1;-86.9;-86.9;-86.8;-86.7;-86.9;-86.8;-86.7;-87.4;-86.6;-86.9;-86.9;
-86.8;-86.8;-86.5;-87.1;-86.7;-86.4;-86.5;-85.7;-86.7;-86.6;-86.7;-86.5;-86.5;-86.9;-86.6;-87.0;-86.7;-86.7;-86.7;-86.9;-86.9;-86.8;-86.5;-86.7;-86.8;-86.5;-87.1;-86.4;-86.8;-86.7;-87.0;-86.7;-86.7;-86.8;-86.9;-86.7;-86.7;-86.8;-86.9;-86.9;-86.9;-87.1;-87.2;-86.9;-86.8;-86.4;-86.4;-86.9;-86.8;-86.7;-86.8;-86.7;-86.6;-86.9;-87.0;-86.8;-86.8;-86.7;-86.7;-86.9;-86.7;-87.0;-86.9;-86.4;-86.8;-86.5;-86.9;-86.6;-87.0;-86.7;-86.9;-86.7;-86.8;-87.0;-86.6;-86.5;-86.8;-86.8;-86.7;-87.0;-86.4;-86.5;-87.0;-86.6;-86.7;-86.5;-86.8;-87.0;-86.8;-86.5;-86.9;-86.9;-86.7;-86.8;-86.9;-86.7;-86.7;-86.8;-86.9;-86.8;
-87.0;-86.9;-86.8;-86.7;-86.6;-86.8;-86.9;-86.2;-86.6;-86.5;-86.8;-86.7;-86.9;-86.8;-86.8;-86.6;-86.6;-86.9;-86.5;-86.9;-87.0;-86.7;-86.8;-86.8;-86.3;-86.8;-86.8;-87.0;-87.2;-86.7;-86.5;-86.8;-86.6;-86.9;-86.9;-87.0;-86.7;-86.9;-87.0;-86.9;-86.8;-87.0;-86.5;-87.2;-87.1;-86.8;-87.0;-86.7;-86.8;-86.5;-87.0;-86.6;-86.3;-86.9;-86.8;-86.8;-86.7;-87.0;-87.0;-86.9;-87.0;-87.0;-86.8;-86.9;-86.9;-86.6;-86.9;-86.7;-86.7;-86.5;-86.6;-87.0;-86.7;-86.5;-86.9;-86.6;-86.8;-86.6;-86.8;-86.8;-87.1;-87.1;-86.8;-86.7;-86.8;-86.9;-86.9;-86.8;-86.7;-86.7;-87.0;-86.5;-86.8;-87.2;-86.7;-86.7;-86.8;-86.3;-86.9;-86.8;
